First_Name: Jacob 	 Last_Name: Thomas 	 Street_Number: 320 	 Street_Name: Carroll Lane 	 City: Abbotsford 	 Province: Prince Edward Island 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 822273361 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\10\CustomerData1.csv
First_Name: Jacob 	 Last_Name: Jones 	 Street_Number: 150 	 Street_Name: Ashton Lane 	 City: Trois-Rivi̬res 	 Province: Nunavut 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 842875969 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData6.csv
First_Name:  	 Last_Name: Jones 	 Street_Number: 255 	 Street_Name: Belmont Road 	 City: Montreal 	 Province: Alberta 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 1053860452 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData9.csv
First_Name: William 	 Last_Name: Jackson 	 Street_Number: 133 	 Street_Name: Bobolink Street 	 City: Brantford 	 Province: Prince Edward Island 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 332343386 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData0.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 157 	 Street_Name: Albert Place 	 City: Saint-Hyacinthe 	 Province: Nunavut 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 799209047 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData11.csv
First_Name: Ethan 	 Last_Name: Davis 	 Street_Number: 485 	 Street_Name: Ashton Lane 	 City: Saint-J̩r̫me 	 Province: British Columbia 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1219651787 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData12.csv
First_Name:  	 Last_Name: Anderson 	 Street_Number: 352 	 Street_Name: Canterbury Close 	 City: Moncton 	 Province: Northwest Territories 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1147766742 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData15.csv
First_Name: James 	 Last_Name: Anderson 	 Street_Number: 424 	 Street_Name: Bloomingdale Terrace 	 City: Maple Ridge 	 Province: Nunavut 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 1405851130 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData20.csv
First_Name: Alexander 	 Last_Name: Brown 	 Street_Number: 349 	 Street_Name: Camelot Lane 	 City: Surrey 	 Province: Prince Edward Island 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 752633089 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData27.csv
First_Name:  	 Last_Name: Brown 	 Street_Number: 141 	 Street_Name: Attenborough Court 	 City: North Bay 	 Province:  	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 1242618993 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData28.csv
First_Name: Ethan 	 Last_Name: Jones 	 Street_Number: 367 	 Street_Name: Albion Road 	 City: North Vancouver 	 Province: Manitoba 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 143328255 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData3.csv
First_Name: Liam 	 Last_Name: Taylor 	 Street_Number: 202 	 Street_Name: Bosun Run 	 City: Barrie 	 Province: Saskatchewan 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 1101830560 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData3.csv
First_Name:  	 Last_Name: Jackson 	 Street_Number: 195 	 Street_Name: Birchfield Crescent 	 City: Wood Buffalo 	 Province: Alberta 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 912049116 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData3.csv
First_Name: Mason 	 Last_Name: Miller 	 Street_Number: 436 	 Street_Name: Apollo Court 	 City: Belleville 	 Province: Nova Scotia 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 229343789 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData34.csv
First_Name: Jacob 	 Last_Name: Johnson 	 Street_Number: 445 	 Street_Name: Arnold Drive 	 City: Cape Breton 	 Province: Manitoba 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 1140818007 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData34.csv
First_Name: Ethan 	 Last_Name: Williams 	 Street_Number: 357 	 Street_Name: Aster Court 	 City: Prince George 	 Province: Saskatchewan 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 1178564001 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData5.csv
First_Name: Mason 	 Last_Name: Thomas 	 Street_Number: 308 	 Street_Name: Cedarbrae Lane 	 City: Saguenay 	 Province: Northwest Territories 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 419777272 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData5.csv
First_Name: Jacob 	 Last_Name: Taylor 	 Street_Number: 412 	 Street_Name: Clinton Avenue 	 City: Oakville 	 Province: Prince Edward Island 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 595764645 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData6.csv
First_Name: Alexander 	 Last_Name: Jackson 	 Street_Number: 422 	 Street_Name: Cabot Back Lane 	 City: Mirabel 	 Province: Nunavut 	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 418006853 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\26\CustomerData7.csv
First_Name: William 	 Last_Name: Anderson 	 Street_Number: 256 	 Street_Name: Arthur Street 	 City: Sault Ste. Marie 	 Province: Newfoundland and Labrador 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 824149154 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\28\CustomerData10.csv
First_Name: James 	 Last_Name: Williams 	 Street_Number: 265 	 Street_Name: Altavista Lane 	 City: Halton Hills 	 Province: Saskatchewan 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1339836150 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\28\CustomerData11.csv
First_Name: Mason 	 Last_Name: Jones 	 Street_Number: 94 	 Street_Name: Claremont Street 	 City: Clarington 	 Province: Nunavut 	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 129723394 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\28\CustomerData6.csv
First_Name: Liam 	 Last_Name: Miller 	 Street_Number: 377 	 Street_Name: Clayder Lane 	 City: Norfolk County 	 Province: Prince Edward Island 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 762897407 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\28\CustomerData6.csv
First_Name: William 	 Last_Name:  	 Street_Number: 69 	 Street_Name: Birkdale Crescent 	 City: Moncton 	 Province: Newfoundland and Labrador 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 744341825 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData12.csv
First_Name: Ethan 	 Last_Name: Moore 	 Street_Number: 279 	 Street_Name: Attenborough Court 	 City: Halifax 	 Province: New Brunswick 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 1000539020 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData16.csv
First_Name: Alexander 	 Last_Name: Johnson 	 Street_Number: 124 	 Street_Name: Botany Terrace 	 City: Abbotsford 	 Province: Alberta 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 1346414322 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData18.csv
First_Name: Mason 	 Last_Name: Wilson 	 Street_Number: 82 	 Street_Name: Belmont Road 	 City: Blainville 	 Province: Saskatchewan 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 755442653 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData19.csv
First_Name: Liam 	 Last_Name: Jackson 	 Street_Number: 433 	 Street_Name: Barkton Lane 	 City: Kawartha Lakes 	 Province: Saskatchewan 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 1085893033 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData2.csv
First_Name: Jacob 	 Last_Name: Anderson 	 Street_Number: 8 	 Street_Name: Angus L Macdonald Bridge 	 City: Welland 	 Province: Nova Scotia 	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 1065789815 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData21.csv
First_Name: William 	 Last_Name: Miller 	 Street_Number: 222 	 Street_Name: Chain Lake Drive 	 City: Blainville 	 Province: Yukon 	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 493204798 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData22.csv
First_Name: Ethan 	 Last_Name: Wilson 	 Street_Number: 171 	 Street_Name: Brighton Avenue 	 City: Aurora 	 Province: Prince Edward Island 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 596148756 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData22.csv
First_Name: James 	 Last_Name: Moore 	 Street_Number: 319 	 Street_Name: Chelsea Lane 	 City: Kitchener 	 Province: Manitoba 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 175658802 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData24.csv
First_Name: Ethan 	 Last_Name: Williams 	 Street_Number: 450 	 Street_Name: Birches Drive 	 City: Belleville 	 Province: Newfoundland and Labrador 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 886452840 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData25.csv
First_Name: Alexander 	 Last_Name: Brown 	 Street_Number: 372 	 Street_Name: Basinview Drive 	 City: Kitchener 	 Province: New Brunswick 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 1245887388 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData25.csv
First_Name: Alexander 	 Last_Name: Johnson 	 Street_Number: 489 	 Street_Name: Canterbury Close 	 City: Nanaimo 	 Province: Prince Edward Island 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 270475525 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData26.csv
First_Name: Ethan 	 Last_Name: Taylor 	 Street_Number: 299 	 Street_Name: Chain Lake Drive 	 City: Kitchener 	 Province: Nunavut 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 973055815 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData27.csv
First_Name: Mason 	 Last_Name: Jackson 	 Street_Number: 63 	 Street_Name: Bright Place 	 City: Blainville 	 Province: New Brunswick 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 1226147137 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData28.csv
First_Name: Mason 	 Last_Name: Jones 	 Street_Number: 353 	 Street_Name: Auburn Avenue 	 City: Greater Sudbury 	 Province: Prince Edward Island 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 360060984 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData3.csv
First_Name: Liam 	 Last_Name: Anderson 	 Street_Number: 454 	 Street_Name: Atlantic Street 	 City: Milton 	 Province: Nunavut 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 330432485 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\29\CustomerData9.csv
First_Name: Jacob 	 Last_Name: Williams 	 Street_Number: 351 	 Street_Name: Acadia Street 	 City: Moncton 	 Province: Prince Edward Island 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 676577902 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\3\CustomerData10.csv
First_Name:  	 Last_Name: Taylor 	 Street_Number: 31 	 Street_Name: Black Street 	 City: Nanaimo 	 Province: Northwest Territories 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 286809423 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\3\CustomerData14.csv
First_Name: Ethan 	 Last_Name: Wilson 	 Street_Number: 313 	 Street_Name: Bromley Road 	 City: Kawartha Lakes 	 Province: Nunavut 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 561099074 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\3\CustomerData15.csv
First_Name:  	 Last_Name: Jones 	 Street_Number: 392 	 Street_Name: Cherry Lane 	 City: Ottawa 	 Province: Yukon 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 569056705 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\3\CustomerData15.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 84 	 Street_Name: Chebucto Lane 	 City: Victoria 	 Province: Newfoundland and Labrador 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 1258578381 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\3\CustomerData18.csv
First_Name: Mason 	 Last_Name: Johnson 	 Street_Number: 110 	 Street_Name: Briar Place 	 City: Saint-Hyacinthe 	 Province: Prince Edward Island 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 476899762 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\3\CustomerData3.csv
First_Name: Jacob 	 Last_Name: Taylor 	 Street_Number: 56 	 Street_Name: Artillery Place 	 City: Sault Ste. Marie 	 Province: Northwest Territories 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 645657247 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\3\CustomerData5.csv
First_Name: Mason 	 Last_Name: Jackson 	 Street_Number: 404 	 Street_Name: Aurora Avenue 	 City: Prince George 	 Province: Prince Edward Island 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 578828049 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData1.csv
First_Name: Alexander 	 Last_Name: Brown 	 Street_Number: 69 	 Street_Name: Bethany Way 	 City: Drummondville 	 Province: Nova Scotia 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 662850142 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData10.csv
First_Name: Ethan 	 Last_Name: Jones 	 Street_Number: 331 	 Street_Name: Bilton Lane 	 City: Thunder Bay 	 Province: Northwest Territories 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 345545833 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData12.csv
First_Name: Ethan 	 Last_Name: Moore 	 Street_Number: 195 	 Street_Name: Alm-a Ramp 	 City: Windsor 	 Province: Nova Scotia 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 1195734119 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData15.csv
First_Name: Mason 	 Last_Name:  	 Street_Number: 372 	 Street_Name: Church Street 	 City: Prince George 	 Province: Nunavut 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 753326656 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData21.csv
First_Name: Jacob 	 Last_Name: Moore 	 Street_Number: 146 	 Street_Name: Cedarbrae Lane 	 City: Norfolk County 	 Province: Newfoundland and Labrador 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 528224854 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData22.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 295 	 Street_Name: Alex Street 	 City: Saskatoon 	 Province: Prince Edward Island 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 472771633 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData23.csv
First_Name: Mason 	 Last_Name: Brown 	 Street_Number: 113 	 Street_Name: Blue Thistle Road 	 City: Aurora 	 Province: Northwest Territories 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 707764229 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData3.csv
First_Name: Liam 	 Last_Name: Thomas 	 Street_Number: 388 	 Street_Name: Bald Eagle Place 	 City: Brampton 	 Province: Northwest Territories 	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 964032567 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData31.csv
First_Name: Mason 	 Last_Name: Johnson 	 Street_Number: 247 	 Street_Name: Africville Road 	 City: Caledon 	 Province: Nova Scotia 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 1173942872 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData33.csv
First_Name: Jacob 	 Last_Name:  	 Street_Number: 114 	 Street_Name: Benjamin Green Drive 	 City: Grande Prairie 	 Province: Alberta 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 270579549 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData35.csv
First_Name: James 	 Last_Name: Moore 	 Street_Number: 66 	 Street_Name: Blenheim Terrace 	 City: Greater Sudbury 	 Province: Quebec 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 1277533963 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\30\CustomerData8.csv
First_Name: Ethan 	 Last_Name: Johnson 	 Street_Number: 27 	 Street_Name: Bliss Street 	 City: Cape Breton 	 Province: Northwest Territories 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 1304240253 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\31\CustomerData12.csv
First_Name: Jacob 	 Last_Name: Wilson 	 Street_Number: 234 	 Street_Name: Arthur Street 	 City: Saskatoon 	 Province: Manitoba 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 303032343 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\31\CustomerData14.csv
First_Name:  	 Last_Name:  	 Street_Number: 497 	 Street_Name: Buddy Daye Street 	 City: Aurora 	 Province: Nunavut 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 550574097 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\31\CustomerData9.csv
First_Name: Mason 	 Last_Name: Johnson 	 Street_Number: 24 	 Street_Name: Albert Walker Drive 	 City: Oakville 	 Province: Prince Edward Island 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 117663067 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\31\CustomerData9.csv
First_Name:  	 Last_Name: Jackson 	 Street_Number: 212 	 Street_Name: Ashdale Avenue 	 City: Peterborough 	 Province: British Columbia 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 761125319 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData10.csv
First_Name: Ethan 	 Last_Name: Taylor 	 Street_Number: 215 	 Street_Name: Alm-c Ramp 	 City: Niagara Falls 	 Province: British Columbia 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 306892577 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData10.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 78 	 Street_Name: Armcrescent West Avenue 	 City: Montreal 	 Province: Northwest Territories 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 1385263170 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData14.csv
First_Name: Alexander 	 Last_Name: Wilson 	 Street_Number: 76 	 Street_Name: Battery Drive 	 City: Wood Buffalo 	 Province: Alberta 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 792881978 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData17.csv
First_Name: Ethan 	 Last_Name: Jackson 	 Street_Number: 432 	 Street_Name: Brook Street 	 City: Belleville 	 Province: Newfoundland and Labrador 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 905763546 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData24.csv
First_Name: Ethan 	 Last_Name: Moore 	 Street_Number: 261 	 Street_Name: Belmont Road 	 City: Strathcona County 	 Province: Northwest Territories 	 Poastal_Code: J9P 1C6 	 Country: Canada 	 Phone: 154391518 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData24.csv
First_Name: William 	 Last_Name: Johnson 	 Street_Number: 177 	 Street_Name: Africville Road 	 City: Strathcona County 	 Province: Nova Scotia 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 549786411 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData28.csv
First_Name: Ethan 	 Last_Name: Taylor 	 Street_Number: 129 	 Street_Name: Cedarbrae Lane 	 City: Delta 	 Province: Alberta 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 1308309955 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData28.csv
First_Name: Ethan 	 Last_Name: Thomas 	 Street_Number: 73 	 Street_Name: Briarwood Crescent 	 City: Saint-J̩r̫me 	 Province: Saskatchewan 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 1136237679 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData28.csv
First_Name:  	 Last_Name: Miller 	 Street_Number: 25 	 Street_Name: Alm-e Ramp 	 City: Victoria 	 Province: Nunavut 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 1320578875 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\4\CustomerData30.csv
